"filename","smiles","carbonyl_low_specificty","carbonyl_carbon","carbonyl_nitrogen","carbonyl_oxygen","acyl_halide","aldehyde","anhydride","amide","amidinium","carbamate","carbamic_ester","carbamic_acid","carbonic_ester","carboxylic_acid","ketone"
"Cc1cccc(C)c1O_26-xylenol","Cc1cccc(C)c1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc(C)c1_13-dimethylbenzene","Cc1cccc(C)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc(C)n1_26-dimethylpyridine","Cc1cccc(C)n1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc(C=O)c1_m-tolualdehyde","Cc1cccc(C=O)c1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"Cc1cccc(Cl)c1C_3-chloro-o-xylene","Cc1cccc(Cl)c1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc(F)c1_3-fluorotoluene","Cc1cccc(F)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc(N)c1_3-methylaniline","Cc1cccc(N)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc(O)c1C_23-xylenol","Cc1cccc(O)c1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc(O)c1_3-methylphenol","Cc1cccc(O)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc(S)c1_3-methylbenzenethiol","Cc1cccc(S)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc([N+](=O)[O-])c1_1-methyl-3-nitrobenzene","Cc1cccc([N+](=O)[O-])c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc2c1sc1ccccc12_4-methyl-dibenzothiophene","Cc1cccc2c1sc1ccccc12","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc2ccccc12_1-methylnaphthalene","Cc1cccc2ccccc12","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccc2cccnc12_8-methylquinoline","Cc1cccc2cccnc12","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccccc1C=O_o-tolualdehyde","Cc1ccccc1C=O","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"Cc1ccccc1C_o-xylene","Cc1ccccc1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccccc1Cl_2-chlorotoluene","Cc1ccccc1Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccccc1F_2-fluorotoluene","Cc1ccccc1F","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccccc1N_2-methylaniline","Cc1ccccc1N","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccccc1O_2-methylphenol","Cc1ccccc1O","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccccc1[N+](=O)[O-]_1-methyl-2-nitrobenzene","Cc1ccccc1[N+](=O)[O-]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccccc1_toluene","Cc1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccccn1_2-methylpyridine","Cc1ccccn1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccnc1_3-methylpyridine","Cc1cccnc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccco1_2-methylfuran","Cc1ccco1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cccs1_2-methylthiophene","Cc1cccs1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccnc(C)c1_24-dimethylpyridine","Cc1ccnc(C)c1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccncc1C_34-dimethylpyridine","Cc1ccncc1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccnn1C_15-dimethylpyrazole","Cc1ccnn1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccoc1_3-methylfuran","Cc1ccoc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccsc1C_23-dimethylthiophene","Cc1ccsc1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ccsc1_3-methylthiophene","Cc1ccsc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cnc[nH]1_5-methyl-1H-imidazole","Cc1cnc[nH]1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cncnc1_5-methylpyrimidine","Cc1cncnc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cnco1_5-methyloxazole","Cc1cnco1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cnoc1_4-methylisoxazole","Cc1cnoc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cocn1_4-methyloxazole","Cc1cocn1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1cscc1C_34-dimethylthiophene","Cc1cscc1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1csnn1_4-methylthiadiazole","Cc1csnn1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1nc2ccccc2nc1C_23-dimethylquinoxaline","Cc1nc2ccccc2nc1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ncc([N+](=O)[O-])n1CCO_2-2-methyl-5-nitro-1h-imidazol-1-ylethanol","Cc1ncc([N+](=O)[O-])n1CCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1nccc2ccccc12_1-methylisoquinoline","Cc1nccc2ccccc12","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ncccn1_2-methylpyrimidine","Cc1ncccn1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ncco1_2-methyloxazole","Cc1ncco1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1ncsc1CCO_4-methyl-5-thiazoleethanol","Cc1ncsc1CCO","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Cc1sc2ccccc2c1C_23-dimethylbenzothiophene","Cc1sc2ccccc2c1C","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClB(Cl)Cl_boron-trichloride","ClB(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClBCl_dichloroborane","ClBCl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC#[As]_chloromethylidynearsine","ClC#[As]","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)(Cl)Br_bromotrichloromethane","ClC(Cl)(Cl)Br","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)(Cl)C(Cl)(Cl)Cl_hexachloroethane","ClC(Cl)(Cl)C(Cl)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)(Cl)Cl_carbon-tetrachloride","ClC(Cl)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)(Cl)c1ccccc1_trichloromethyl-benzene","ClC(Cl)(Cl)c1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)=C(Cl)C(Cl)(Cl)Cl_hexachloropropene","ClC(Cl)=C(Cl)C(Cl)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl_112344-hexachlorobuta-13-diene","ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)=C(Cl)Cl_tetrachloroethylene","ClC(Cl)=C(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)C(Cl)(Cl)Cl_pentachloroethane","ClC(Cl)C(Cl)(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)C(Cl)Cl_1122-tetrachloroethane","ClC(Cl)C(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)Cl_trichloromethane","ClC(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)[SiH2]c1ccccc1_phenylmethyldichlorosilane","ClC(Cl)[SiH2]c1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC(Cl)c1ccccc1_dichloromethylbenzene","ClC(Cl)c1ccccc1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl_hexachloro-pentadiene","ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC1CCCCC1_chlorocyclohexane-axial","ClC1CCCCC1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"ClC=C(Cl)Cl_112-trichloroethene","ClC=C(Cl)Cl","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
